id,createdDate,updatedDate,version,innovationFlowTemplateId,authorizationId
abb2cca7-04fa-4aa7-a746-2a1c81ecab67,"2024-04-08 09:19:54.975334","2024-04-08 09:19:54.975334",1,9f80c018-1436-475e-9e47-1d77f8382fa2,c249c94d-67fc-4c17-a8dc-b18fff8cf55b
acbd9871-9945-43fe-af2d-4949bdd380c7,"2024-07-01 10:46:27.452981","2024-07-01 10:46:27.452981",1,2c4cbfc5-6add-41aa-93df-7b18578d1d74,5086f905-2c10-4096-839d-a86419cd65b8
adca5ec9-7bb3-42a1-bbb0-6f5680f1dc6b,"2024-04-10 12:26:05.511518","2024-04-10 12:26:05.511518",1,514ceb7e-04cf-4b38-8162-d48d72b91eaf,8ee9797f-4844-49e3-b913-3d19edcf7d4f
ae697e53-09b8-4d65-a7a0-ac898cf48a7f,"2024-03-11 08:37:18.208429","2024-03-11 08:37:18.208429",1,493bffe5-e871-4080-a928-f9cfd789d48c,77fb6201-89e5-433d-84ab-e9f74d43caff
ae72420c-761a-4c4e-9a62-ee5ef641cd4d,"2024-03-11 08:37:15.658266","2024-03-11 08:37:15.658266",1,6296b66b-991a-43b7-83ec-768548a6a166,1feaef99-403e-45e8-96c7-5527b03e4140
af71ddd0-9be4-40f9-9eec-587ce26fcdaa,"2024-03-11 08:37:18.358922","2024-03-11 08:37:18.358922",1,7a8efe53-df42-4518-b1f3-0bc651fd2fa1,f5b768cf-48d4-4119-9dbd-22bb7ebfdd28
b01d29c9-d8ca-4f38-9923-6cd9f2dedb94,"2024-07-05 08:32:51.588414","2024-07-05 08:32:51.588414",1,071deae8-a8bf-4901-b2ed-9fa3937b67db,e3ec64ed-1290-42ad-bf1c-5fb3130915b2
b0ce895d-2bb4-419e-9c3c-f08dc56645ba,"2024-05-09 09:21:47.685411","2024-05-09 09:22:00.000000",2,8a86a270-3fb1-4c34-adc2-55eb33542d6a,45da569d-7fe0-4c75-9d39-cf3cbec695f3
b1f9b544-f0e3-42d6-a24d-8a16416fc5b6,"2024-03-11 08:37:13.321610","2024-03-11 08:37:13.321610",1,28f1bf84-6639-4217-b319-f409d227a102,c84c18e3-9d51-4729-96d9-dad2ace15f4c
b3128886-53e0-4e1f-a7c5-eaf0385e8439,"2024-03-11 08:37:15.069587","2024-03-11 08:37:15.069587",1,04652794-121d-4768-85aa-6854c82bda41,7a8ecd46-cab7-4c60-b37b-447792ad2b2b
b456ebe8-254d-4c62-821f-6e1d699d72a2,"2024-07-19 10:25:52.805442","2024-07-19 10:25:52.805442",1,418c108e-a366-4efc-95e1-d5af9c685b5f,4865da75-799a-4f83-b349-4f43877b7bb1
b56371f5-5935-4e74-9f98-a6568f0cadf6,"2024-03-11 08:37:15.818874","2024-03-11 08:37:15.818874",1,252e3858-abd3-46b3-bc13-43b003209015,5760d2ea-0fbd-4e36-94ba-746ff6c25a7a
b6e28b27-92c3-4b5b-b628-5fe96bbd2512,"2024-03-11 08:37:17.278138","2024-03-11 08:37:17.278138",1,897c8115-d5cd-4f26-b823-4bf7acc67dcf,ba9cffd0-04fd-44dd-80b9-4383326534e5
b721fb3a-ac6a-4804-b3a3-f2bd60c66c96,"2024-07-26 09:25:53.062195","2024-07-26 09:42:55.000000",2,7d2d5520-7e20-45db-b115-9ad8cddafd8a,6e9e3aca-b5a6-48d8-a639-9ffc92fe8a24
b7927c2e-1401-4eb0-8d41-b3a377a79094,"2024-04-29 10:25:33.852789","2024-04-29 10:25:33.852789",1,3d7f4bd8-e89e-420a-9fc3-178b25eb16d7,bd47d0ce-78ee-4ecc-a72e-8b9364945652
ba440443-12f2-43bc-94fc-2e6f0ce813ad,"2024-03-11 08:37:16.880050","2024-03-11 08:37:16.880050",1,7cc065bf-bbb0-4955-8482-9419921f5458,94efb387-9cf4-4412-ad19-e922ee337962
ba75c715-5b8b-49cc-b701-f46de5fad02f,"2024-05-08 07:59:30.873606","2024-05-08 07:59:44.000000",2,8560aec8-2dbe-404f-8ec4-f466210d122d,10d2b3df-331b-4b75-bea8-ee4949a79ae0
ba8dd633-4f74-4d5f-b5dd-2c16352caace,"2024-03-11 08:37:19.430436","2024-03-11 08:37:19.430436",1,7e127092-385b-4e7a-90b6-6123b74413d5,87c5bf5b-1672-4c6b-ab70-49b0d13de0b5
bb331fc1-374f-481c-9ccb-748cbf94b957,"2024-04-08 10:32:30.381011","2024-04-08 10:32:30.381011",1,5bae8d19-343e-475a-b620-70679c7dc182,38946f62-4205-4b27-a9e8-6a213049f16d
bc9e8b46-3ea0-42d1-b779-b99175ea357d,"2024-07-01 07:27:02.114805","2024-07-01 07:27:02.114805",1,6b55265f-3643-4e2f-be1f-7cbaf8ec620c,df556369-df88-477a-a91b-e3dde14b14a4
bcd6e2e4-613c-47fb-9a19-c501d2b2ed16,"2024-03-11 08:37:14.927266","2024-03-11 08:37:14.927266",1,2628847d-3b18-452b-b6a9-6460c80d4663,50dc2f78-31ca-47bc-823b-ccbb8aa3e8d3
bd1721ba-469f-4b9d-bfcd-133af2268576,"2024-03-11 08:37:17.367527","2024-03-11 08:37:17.367527",1,c0770a4a-bd74-4a70-bc43-063f728bf3ee,2c5cf40a-181c-446f-94e0-f0eac8d537d4
bebab829-25eb-44d0-a7f3-5d1cf81ee4c0,"2024-07-05 14:09:53.379706","2024-07-05 14:09:53.379706",1,8a3010f5-a471-43e5-b894-723e81418ee0,83d4398a-9387-4ad2-8edf-079b82a13b50
bf5c91d1-06ac-4a22-87ff-de98f7d46638,"2024-07-05 14:04:47.141180","2024-07-05 14:04:47.141180",1,689216de-1949-4c94-8176-5b52cc682dc8,0ad04080-d00d-44b2-b655-1dd5350fcf18
bf684fe1-5e10-4c14-bb37-7d27b692d04a,"2024-07-05 14:10:24.462415","2024-07-05 14:10:24.462415",1,b21bfa97-9b89-4cd1-9abf-b80ce211cde1,2f73b243-5b84-49d9-8ae2-42e6c4fb9a24
c04f3bbf-f584-4745-a758-9efd50bdb7f1,"2024-03-11 08:37:13.466832","2024-03-11 08:37:13.466832",1,5b29b813-4ef1-4c7c-9c50-e3f74a963df1,8783300c-bced-42a5-bd9a-d39ca6c6b0e8
c0a310e8-ecf8-4d7e-a30f-a92d4e19dcda,"2024-06-03 11:36:03.859271","2024-06-03 11:36:13.000000",2,c6e0aa17-ee16-4f0b-8eec-39ed459d42aa,b0772e30-e0e4-4478-8bfa-81e0d9eaeed8
c1c84adc-8a39-45b8-8209-0788446e7e3a,"2024-03-11 08:37:17.686994","2024-03-11 08:37:17.686994",1,52a8797c-6ae6-4cda-8c1c-d8d103f4826e,dbbadb14-8a6e-44e2-a624-4d374c12f657
c20802b0-abea-4be0-b106-c7f87cb5c926,"2024-06-06 07:50:24.534075","2024-06-06 07:51:04.000000",3,078a6b40-1cb9-40f6-a435-6e50b5a246ba,f33a432c-1364-4cf4-b7ad-6c1b07b479ce
c32371dc-00c0-4e05-893a-c4c7fcafb660,"2024-07-19 12:27:25.040231","2024-07-19 12:27:25.040231",1,06f9b06b-13e4-45c5-b6a9-a82ffa4a20c1,c40cf4ab-a2e3-4877-80ce-3b9ee6514646
c4354804-5be8-4b20-9e8a-99d5aa85b0b9,"2024-05-30 10:49:00.520481","2024-05-30 10:49:09.000000",2,662a3fc1-cc6c-4f81-a8a5-498bbe2fee28,3695ca12-74ec-4ed3-85d7-3425fac066b7
c4853cb3-bd71-4624-8af8-5d58a9a44fcc,"2024-06-05 09:37:04.798349","2024-06-05 09:37:17.000000",2,0761972a-3845-4fa9-9a9a-278202148a2f,66adfb5d-c2f3-4cb0-9c4f-231514c5b913
c52dacf6-8d62-4a61-948d-05a20127e96e,"2024-03-11 08:37:15.154759","2024-03-11 08:37:15.154759",1,1fa42471-e2cc-4262-ad14-161331f07dca,1f7b6579-3441-4377-99b7-06c6e42ed0c3
c659ab62-d965-4a54-be70-e0339064234c,"2024-03-11 08:37:19.100236","2024-03-11 08:37:19.100236",1,94c2e5f4-835e-4cb6-abbe-642878486562,da975086-5b56-4838-8e00-585e0a213443
c723fb9b-d1ae-4ece-9e14-67bbbdaee396,"2024-03-11 08:37:14.091195","2024-03-11 08:37:14.091195",1,053e16a1-905b-4d44-88e4-56d86d2b3064,d4929149-8c9c-481e-ae1d-7f219c64a4cc
c854c7c5-de99-4e21-8f66-613db279908c,"2024-07-05 08:31:47.273966","2024-07-05 08:31:47.273966",1,ce8b3cee-9d44-496a-ae57-f7776cb72b5f,0df537c3-3475-4c85-aeb2-8d6bb3799ea9
cb2e3476-f3ad-4c4c-80b2-50cbf9f66d88,"2024-08-14 06:47:09.781027","2024-08-14 06:47:09.781027",1,d29a1ede-1b9c-4d9b-960f-5a8b70cb4f8c,dcd451ee-7117-4894-9feb-c5899eb60d70
cfa66fb6-9080-4637-a6c5-2fac2d7cf65a,"2024-03-11 08:37:14.849995","2024-03-11 08:37:14.849995",1,1acb956e-3330-48ee-aa3e-889838afc4c9,7e2636a9-9c02-432a-8401-5b531555752a
cfab69f4-955f-417c-952c-9c2c1132b86c,"2024-09-10 10:04:01.775231","2024-09-10 10:04:01.775231",1,b1a7fa19-87d2-4c36-b2ea-365a3061a4aa,f8e3ce77-727b-4647-9795-183151092b74
d1275eab-2edc-470c-a9d4-4f0505b566b6,"2024-07-01 07:47:25.822628","2024-07-01 07:47:25.822628",1,ae01f4f3-06db-48cb-ad50-47aac72bfa9b,cdc2c274-bf62-4cea-8480-6f4b03e5f430
d27d5096-8649-44c0-aa7f-c0d240b41a0e,"2024-07-26 12:01:21.906787","2024-07-26 12:01:21.906787",1,38d04e2e-88fc-47d0-88ee-5c1c3d4e7091,7a4ac389-cd88-48c1-bbee-74afaab2e1be
d334b1d4-fc60-49eb-bfb0-1f982a33fd6a,"2024-03-11 08:37:18.577945","2024-03-11 08:37:18.577945",1,af323afa-11e6-45e2-b3cf-0d98cb27ef73,6bf5f780-ef18-4d66-b24e-9ad3b279c1a1
d4361c67-f738-4eff-84ba-cefc991b83c7,"2024-06-05 08:53:02.710769","2024-06-05 08:53:12.000000",2,2733f564-022e-4144-a16d-0d424404f540,562f3b65-75fb-4571-a5b6-dcad398421dc
d4365157-df5a-4401-8796-f494ea84b23f,"2024-03-11 08:37:15.002101","2024-03-11 08:37:15.002101",1,1d453bb5-2233-4553-a7f6-954abe335281,c062412a-5d1c-40fb-9a08-647713e5cbb6
d5e27eae-e194-408f-a934-8bde580fc885,"2024-03-11 08:37:16.193819","2024-03-11 08:37:16.193819",1,076dd2ca-2ad7-4cd8-b1db-e577a7be446c,292c5a80-65a3-4ff8-b2d8-e892703fd6ca
d6e9b48a-77ed-4036-aa38-a3ac099ab9ab,"2024-03-11 08:37:13.396090","2024-03-11 08:37:13.396090",1,3f3b45be-86cf-45ea-8aaa-13718c2a8e28,07b9bf64-baa8-402e-9588-df5be9f45959
d95de66c-614c-4273-80c6-0c2ceebaf0f3,"2024-03-11 08:37:17.841585","2024-03-11 08:37:17.841585",1,41e89e9d-94df-43b2-a0d5-449df57981d8,635e6321-170a-4629-b7f0-792027363626
da741911-b6dc-4aca-9869-a226120c8df5,"2024-07-05 15:02:17.740834","2024-07-05 15:02:17.740834",1,b67c2689-3f50-4b0e-b09e-955209a188d0,e44ac9e3-5bb5-4d03-9072-4a6b7e96be62
da9af18a-d0e5-4066-90b1-761dbd7cb0d3,"2024-05-16 07:19:17.330611","2024-05-17 06:39:25.000000",3,82a1886e-e9a6-47f8-aa5c-6e5dc018b395,36560ef7-9897-4418-9fe5-6e7b4996d727
db224465-8d87-486b-96a5-51a87c495910,"2024-04-08 11:52:53.123380","2024-04-08 11:52:53.123380",1,c1555411-713b-4790-bc91-98fc19df4d3a,82c953e4-efcd-4247-89ab-2396d4808a11
dbdc8033-8d09-4620-8db8-72a54539d6b6,"2024-06-06 07:50:19.710427","2024-06-06 07:50:31.000000",2,56eeeddd-88bf-47ca-9132-dbc538481bff,8c1ee8a9-0958-4bfb-96b5-c81fe5c0955b
deef5f3c-2763-442c-a94c-270688d33283,"2024-04-30 18:58:40.861653","2024-05-09 14:27:51.000000",3,0c978b28-0bf1-4bea-87e4-2254259437ac,3a4a853e-0c29-4338-acd1-41a65d3fb393
e066207f-5b56-4134-a5dd-0d9f2ea09375,"2024-03-11 08:37:15.293594","2024-03-11 08:37:15.293594",1,66c32117-5d48-4ac5-a865-81fb3ef48fe0,08ecbb96-068e-4bf5-8b00-8677bfb292c0
e0fd148d-0139-4214-8545-db7a30936538,"2024-08-20 08:34:18.222702","2024-08-20 08:34:18.222702",1,fc60c8db-bfb2-4705-8f41-ee419c8603ce,131f9b49-2e19-4a6c-ab4e-c01009125721
e138c8f5-f6ec-4d94-8c5c-a5f999d2fc3a,"2024-08-14 06:39:24.635205","2024-08-14 06:39:24.635205",1,7edfc55c-85dc-4b17-a610-2b0f58183682,b8be3e6f-35ce-49b1-884d-651276c408f9
e22e0f20-e69d-4b5f-aa52-9fc39928c137,"2024-06-05 09:43:27.067261","2024-06-05 09:43:36.000000",2,5c4b5b8a-a984-400e-b7d3-f9fce5b8bbd1,aaf03533-a71a-4e4c-9cfb-99712fff8ff2
e24e241d-f82c-49f6-af1e-8afea1e2f030,"2024-03-11 08:37:13.627511","2024-03-11 08:37:13.627511",1,25253fc3-800c-40f9-a11d-0086ee36d853,771a5cb6-9a63-422b-a155-d675a1f92824
e41f2d8a-3bd6-4f66-a734-07898ebdd94c,"2024-03-11 08:37:19.578552","2024-03-11 08:37:19.578552",1,070c33a9-f37d-4d86-955a-6ce1873fff88,728d6fd1-b6d2-4792-b605-6e2c06260357
e4ea5f51-87d5-4aef-8a66-4d7a9626c262,"2024-07-11 15:44:54.131564","2024-07-11 15:44:54.131564",1,1d0a1221-ad12-49f8-a0e4-f841def813d4,d0e4281a-50a6-49bf-89c5-d84b79cb7d6e
e5871bce-ff5d-4128-846c-0ba59f325eb6,"2024-06-25 13:57:42.432372","2024-06-25 13:57:52.000000",2,1d7ebc1b-2795-40e3-9bf7-d1236b20f3f7,ddac2d97-0e6b-4b6d-ab67-eedcb5dc3ef7
e7090d68-f7f5-4fa6-a49e-eb524e03af2c,"2024-03-11 08:37:13.934436","2024-03-11 08:37:13.934436",1,ab2abbfe-fdf6-4858-8258-04c0111b58be,16ba82c3-4fb0-4d33-a551-720a70ad5daa
e70bf208-7851-4fa7-8071-e0aacb3f5e88,"2024-06-04 06:46:05.704726","2024-06-04 06:46:16.000000",2,62ed4b00-13e5-419c-8d21-c58209752163,3c8c74f1-8a63-42ee-b60c-ee4a6d30c62f
e83ab136-df9b-4fbd-9f42-1da114fe8a94,"2024-06-03 14:56:58.756617","2024-06-03 14:57:08.000000",2,1c5e0ac8-5576-4834-b345-babd91ca2c8f,aebc2858-72f2-4b6c-a98d-e0eda40311cd
ebf3f210-248e-4e19-bfa1-2481e63fce94,"2024-08-19 07:26:06.566546","2024-08-19 07:26:06.566546",1,2044dbe7-e4e4-424e-8dfe-1cababfa5abb,0c453bbb-25e2-41cc-8eb9-6fbae3b1b42a
edccea59-e228-4477-b2a4-a65582f88f0e,"2024-03-12 15:52:42.233641","2024-03-12 15:52:42.233641",1,e832c0f4-4a81-42d3-bfe8-3f3787dd3bac,8ed451d8-a32f-4607-b7cc-eb86ef0bba8a
ee22bd4c-15b5-4dd0-8f7b-83d1bfeff897,"2024-07-11 15:15:08.601491","2024-07-11 15:15:08.601491",1,6a83892a-05ae-47bb-a391-121daff65c0f,db19fcac-2002-4670-b5ba-107a0461bbb9
ef2a3cda-f0cc-4da6-9dba-115257368965,"2024-06-03 13:32:35.532576","2024-06-03 13:32:45.000000",2,58838bb7-6503-4e15-80ac-179848168d2d,dd8ba7a0-eb0c-4305-9bf4-5b330942ab22
f27d2d00-396e-4661-9125-529269bdb7f4,"2024-08-14 08:13:23.821195","2024-08-14 08:13:23.821195",1,f3062a91-e6f5-4ea2-87df-c4dcba9f7ec6,8d657a79-a64c-4f2b-a008-6ee9eda19cbb
f3057ce7-0320-4f14-b858-5d9ac03f8804,"2024-03-11 08:37:16.269049","2024-03-11 08:37:16.269049",1,22e8e0db-1ea1-45c9-b961-c0435cd1be5a,ad5ead9e-5e48-402c-aa4e-beb5e2f8ba32
f7975ac6-e5c8-4209-a9be-d4e628509aa4,"2024-03-11 08:37:19.256879","2024-03-11 08:37:19.256879",1,2b1aab1c-0367-49d5-b434-8eaca61071e1,a78d101d-48f7-4325-81cd-e4eaea9bb8f9
f7a3449c-2dac-4d68-b5a9-e5570b8d42bf,"2024-03-11 08:37:18.504901","2024-03-11 08:37:18.504901",1,75fd9151-b481-4b21-afb0-d9096e46fde4,6625a444-827a-4d97-92ba-5ccf348bd65b
f8818f44-7fff-47d1-89af-003f1e48117c,"2024-08-29 08:21:46.152175","2024-08-29 08:22:33.000000",2,100b1ca5-f505-4255-8890-36ff4b188389,2f78e9c0-a7c3-4c5d-8f3c-2a5465d46a45
fa49a129-b6c8-491e-b973-12a359a138bf,"2024-08-29 07:16:16.305375","2024-08-29 07:16:16.305375",1,9b6aaecd-66c1-4f22-9cdf-28b30069110d,ccd056c7-69bf-454e-a3bc-f5c5d4cb90f8
fb24b2d4-c15b-42d7-9a62-a42908bf9017,"2024-08-12 09:43:11.908774","2024-08-12 09:43:11.908774",1,e9923a8e-610d-42cc-917e-193e19c49716,0888012a-dde5-4ceb-a509-07083a1f982a
fd61af1c-9b39-4ec7-9378-b6177514d4f3,"2024-03-11 08:37:16.348355","2024-03-11 08:37:16.348355",1,30641601-7e1a-4f30-98b5-c651ed7f33ef,dd0a701b-0d5c-403b-9a20-46ad3d5f38c7
ffc51055-cc3f-4ee1-b980-b499f210e87e,"2024-03-11 08:37:13.088866","2024-03-11 08:37:13.088866",1,2eca6180-5d29-43d3-ab87-4bbfd22a32e3,8272faf3-2bce-401a-842e-52a72a1c3ae2
fff686fb-1e95-4268-8e64-3e15408807a3,"2024-03-11 08:37:13.164323","2024-03-11 08:37:13.164323",1,2a6652f6-6815-4458-ae1f-c19cdca01bbf,1306da93-d10f-4f79-adf3-89cc27b88e06
